,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,647.0976700286359,800.0
00:15,0.0,200.0,200.0,600.0,710.6671254695698,800.0
00:30,0.0,200.0,200.0,600.0,653.3687510332991,800.0
00:45,0.0,200.0,200.0,600.0,633.3166098503177,800.0
01:00,0.0,200.0,200.0,600.0,685.9766555907217,800.0
01:15,0.0,200.0,200.0,600.0,736.9722919892663,800.0
01:30,0.0,200.0,200.0,600.0,643.818684100581,800.0
01:45,0.0,200.0,200.0,600.0,672.5941625559733,800.0
02:00,0.0,200.0,200.0,600.0,694.1540939514401,800.0
02:15,0.0,200.0,200.0,600.0,760.1004361701216,800.0
02:30,0.0,200.0,200.0,600.0,659.531075091932,800.0
02:45,0.0,200.0,200.0,600.0,632.7386790605321,800.0
03:00,0.0,200.0,200.0,600.0,658.9483554830756,800.0
03:15,0.0,200.0,200.0,600.0,681.594879524144,800.0
03:30,0.0,200.0,200.0,600.0,646.1439644105697,800.0
03:45,0.0,200.0,200.0,600.0,702.1060762415933,800.0
04:00,0.0,200.0,200.0,600.0,683.3300493825639,800.0
04:15,0.0,200.0,200.0,600.0,631.3871343049663,800.0
04:30,0.0,200.0,200.0,600.0,683.9879412231915,800.0
04:45,0.0,200.0,200.0,600.0,697.0083143191978,800.0
05:00,0.0,200.0,200.0,600.0,691.6292960576462,800.0
05:15,0.0,200.0,200.0,600.0,687.5235456764003,800.0
05:30,0.0,200.0,200.0,600.0,635.3215241432397,800.0
05:45,0.0,200.0,200.0,600.0,681.7346374663615,800.0
06:00,0.0,200.0,200.0,600.0,675.2394642317471,800.0
06:15,0.0,200.0,200.0,600.0,691.048210391682,800.0
06:30,0.0,200.0,200.0,600.0,640.4996045672833,800.0
06:45,0.0,200.0,200.0,600.0,633.9607676839471,800.0
07:00,0.0,200.0,200.0,600.0,605.4435394631475,800.0
07:15,0.0,200.0,200.0,600.0,650.4825263284391,800.0
07:30,0.0,200.0,200.0,600.0,688.4053221689883,800.0
07:45,0.0,200.0,200.0,600.0,717.7954505219261,800.0
08:00,0.0,200.0,200.0,600.0,714.0101307153905,800.0
08:15,0.0,200.0,200.0,600.0,673.7364206295506,800.0
08:30,0.0,200.0,200.0,600.0,850.3263458984964,800.0
08:45,0.0,200.0,200.0,600.0,1212.564412954888,800.0
09:00,861.0493093626799,0.0,200.0,600.0,0.0,600.0
09:15,851.7841870401528,0.0,200.0,600.0,0.0,400.0
09:30,642.8428347801932,0.0,200.0,600.0,0.0,200.0
09:45,394.6556262026843,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,877.7923413663592,200.0
10:15,0.0,200.0,200.0,600.0,690.8141716895539,200.0
10:30,0.0,0.0,200.0,600.0,507.62047344705354,0.0
10:45,0.0,0.0,0.0,600.0,625.7714497462895,0.0
11:00,0.0,200.0,0.0,600.0,895.6643828991477,200.0
11:15,0.0,200.0,200.0,600.0,736.7323253708395,200.0
11:30,0.0,0.0,200.0,600.0,473.0953684222816,0.0
11:45,0.0,0.0,0.0,600.0,725.1914314431855,0.0
12:00,0.0,200.0,0.0,600.0,936.2648232006633,200.0
12:15,0.0,200.0,200.0,600.0,823.9708817018407,200.0
12:30,0.0,0.0,200.0,600.0,547.1490544037827,0.0
12:45,0.0,0.0,0.0,600.0,905.1809047381807,0.0
13:00,0.0,200.0,0.0,600.0,1128.4947242817368,200.0
13:15,0.0,200.0,200.0,600.0,710.683235366813,200.0
13:30,0.0,200.0,200.0,600.0,630.0060443292622,200.0
13:45,0.0,200.0,200.0,600.0,708.1085142308938,200.0
14:00,0.0,0.0,200.0,600.0,509.08078890045147,0.0
14:15,0.0,0.0,0.0,600.0,711.3718682973765,0.0
14:30,0.0,0.0,0.0,600.0,632.1635788237786,0.0
14:45,0.0,200.0,0.0,600.0,853.7590656696636,200.0
15:00,0.0,0.0,200.0,600.0,498.27897611831406,0.0
15:15,0.0,200.0,0.0,600.0,1005.6041268417802,200.0
15:30,0.0,200.0,200.0,600.0,731.2140489813389,200.0
15:45,0.0,200.0,200.0,600.0,1525.4497643590762,200.0
16:00,1085.7082731542264,200.0,200.0,600.0,0.0,200.0
16:15,1014.3112010271577,200.0,200.0,600.0,0.0,200.0
16:30,822.1482520775573,0.0,200.0,600.0,0.0,0.0
16:45,1200.0,200.0,0.0,600.0,21.38948775463564,200.0
17:00,712.8896617555334,200.0,200.0,600.0,0.0,200.0
17:15,659.8536461797775,200.0,200.0,600.0,0.0,200.0
17:30,823.0943839305043,200.0,200.0,600.0,0.0,200.0
17:45,1098.7532270003944,200.0,200.0,600.0,0.0,200.0
18:00,1200.0,200.0,200.0,600.0,496.4991686434473,200.0
18:15,1200.0,0.0,200.0,600.0,462.2814716983946,0.0
18:30,989.143934688686,0.0,0.0,600.0,0.0,0.0
18:45,780.1688413934861,0.0,0.0,600.0,0.0,0.0
19:00,796.2836844968626,0.0,0.0,600.0,0.0,0.0
19:15,868.9070108117576,0.0,0.0,600.0,0.0,0.0
19:30,1200.0,0.0,0.0,600.0,89.1191702710289,0.0
19:45,933.2042217772844,0.0,0.0,600.0,0.0,0.0
20:00,0.0,200.0,0.0,600.0,1064.196620769474,200.0
20:15,0.0,200.0,200.0,600.0,976.649109641153,200.0
20:30,0.0,0.0,200.0,600.0,593.2094981522055,0.0
20:45,0.0,0.0,0.0,600.0,825.3082943175715,0.0
21:00,0.0,200.0,0.0,600.0,1103.4423571718953,200.0
21:15,0.0,200.0,200.0,600.0,1188.5730896622417,200.0
21:30,0.0,0.0,200.0,600.0,1353.347672943134,0.0
21:45,0.0,0.0,0.0,600.0,1013.0392314009711,0.0
22:00,0.0,200.0,0.0,600.0,1147.057519982471,200.0
22:15,0.0,0.0,200.0,600.0,738.4175362632591,0.0
22:30,0.0,0.0,0.0,600.0,905.8588380180036,0.0
22:45,0.0,0.0,0.0,600.0,854.3238672922437,0.0
23:00,0.0,200.0,0.0,600.0,922.8797447540258,200.0
23:15,0.0,0.0,200.0,600.0,504.4772156701439,0.0
23:30,0.0,0.0,0.0,600.0,747.5263917597687,0.0
23:45,0.0,0.0,0.0,600.0,664.6789248445048,0.0
