,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,631.0976700286359,800.0
00:15,0.0,200.0,200.0,600.0,630.5671254695698,800.0
00:30,0.0,200.0,200.0,600.0,630.268751033299,800.0
00:45,0.0,200.0,200.0,600.0,631.1166098503178,800.0
01:00,0.0,200.0,200.0,600.0,629.7766555907218,800.0
01:15,0.0,200.0,200.0,600.0,667.6722919892662,800.0
01:30,0.0,200.0,200.0,600.0,680.6186841005809,800.0
01:45,0.0,200.0,200.0,600.0,677.4941625559734,800.0
02:00,0.0,200.0,200.0,600.0,669.3540939514402,800.0
02:15,0.0,200.0,200.0,600.0,631.1004361701216,800.0
02:30,0.0,200.0,200.0,600.0,630.7310750919321,800.0
02:45,0.0,200.0,200.0,600.0,630.6386790605322,800.0
03:00,0.0,200.0,200.0,600.0,629.6483554830755,800.0
03:15,0.0,200.0,200.0,600.0,634.094879524144,800.0
03:30,0.0,200.0,200.0,600.0,720.7439644105696,800.0
03:45,0.0,200.0,200.0,600.0,709.7060762415933,800.0
04:00,0.0,200.0,200.0,600.0,629.3300493825639,800.0
04:15,0.0,200.0,200.0,600.0,629.7871343049662,800.0
04:30,0.0,200.0,200.0,600.0,633.0879412231915,800.0
04:45,0.0,200.0,200.0,600.0,699.1083143191977,800.0
05:00,0.0,200.0,200.0,600.0,716.2292960576463,800.0
05:15,0.0,200.0,200.0,600.0,719.0235456764003,800.0
05:30,0.0,200.0,200.0,600.0,625.6215241432396,800.0
05:45,0.0,200.0,200.0,600.0,624.8346374663615,800.0
06:00,0.0,200.0,200.0,600.0,688.4394642317471,800.0
06:15,0.0,200.0,200.0,600.0,674.648210391682,800.0
06:30,0.0,200.0,200.0,600.0,617.8996045672834,800.0
06:45,0.0,200.0,200.0,600.0,616.6607676839471,800.0
07:00,0.0,200.0,200.0,600.0,647.9435394631475,800.0
07:15,0.0,200.0,200.0,600.0,746.3825263284391,800.0
07:30,0.0,200.0,200.0,600.0,774.2053221689883,800.0
07:45,0.0,200.0,200.0,600.0,908.395450521926,800.0
08:00,0.0,200.0,200.0,600.0,771.6101307153905,800.0
08:15,0.0,200.0,200.0,600.0,767.2364206295506,800.0
08:30,0.0,200.0,200.0,600.0,792.8263458984964,800.0
08:45,0.0,200.0,200.0,600.0,740.764412954888,800.0
09:00,553.5493093626799,0.0,200.0,600.0,0.0,600.0
09:15,597.3841870401527,0.0,200.0,600.0,0.0,400.0
09:30,546.1428347801933,0.0,200.0,600.0,0.0,200.0
09:45,504.7556262026843,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,969.4923413663591,200.0
10:15,0.0,200.0,200.0,600.0,708.2141716895538,200.0
10:30,0.0,0.0,200.0,600.0,491.0204734470535,0.0
10:45,0.0,0.0,0.0,600.0,638.7714497462895,0.0
11:00,0.0,200.0,0.0,600.0,824.2643828991477,200.0
11:15,0.0,200.0,200.0,600.0,634.9323253708395,200.0
11:30,0.0,0.0,200.0,600.0,586.0953684222816,0.0
11:45,0.0,0.0,0.0,600.0,726.7914314431855,0.0
12:00,0.0,200.0,0.0,600.0,950.1648232006632,200.0
12:15,0.0,200.0,200.0,600.0,726.5708817018407,200.0
12:30,0.0,0.0,200.0,600.0,561.0490544037826,0.0
12:45,0.0,0.0,0.0,600.0,805.0809047381807,0.0
13:00,0.0,200.0,0.0,600.0,862.6947242817367,200.0
13:15,0.0,200.0,200.0,600.0,989.683235366813,200.0
13:30,0.0,200.0,200.0,600.0,1070.5060443292623,200.0
13:45,0.0,200.0,200.0,600.0,1253.5085142308938,200.0
14:00,0.0,0.0,200.0,600.0,602.0807889004515,0.0
14:15,0.0,0.0,0.0,600.0,737.2718682973765,0.0
14:30,0.0,0.0,0.0,600.0,851.5635788237786,0.0
14:45,0.0,200.0,0.0,600.0,978.4590656696637,200.0
15:00,0.0,0.0,200.0,600.0,657.2789761183141,0.0
15:15,0.0,200.0,0.0,600.0,1076.7041268417802,200.0
15:30,0.0,200.0,200.0,600.0,900.314048981339,200.0
15:45,0.0,200.0,200.0,600.0,699.1497643590762,200.0
16:00,741.1082731542265,200.0,200.0,600.0,0.0,200.0
16:15,718.8112010271578,200.0,200.0,600.0,0.0,200.0
16:30,514.6482520775573,0.0,200.0,600.0,0.0,0.0
16:45,906.1894877546356,200.0,0.0,600.0,0.0,200.0
17:00,751.0896617555334,200.0,200.0,600.0,0.0,200.0
17:15,845.2536461797774,200.0,200.0,600.0,0.0,200.0
17:30,841.0943839305041,200.0,200.0,600.0,0.0,200.0
17:45,879.8532270003943,200.0,200.0,600.0,0.0,200.0
18:00,869.899168643447,200.0,200.0,600.0,0.0,200.0
18:15,1184.0814716983946,0.0,200.0,600.0,0.0,0.0
18:30,1200.0,0.0,0.0,600.0,211.14393468868616,0.0
18:45,1127.968841393486,0.0,0.0,600.0,0.0,0.0
19:00,1072.0836844968626,0.0,0.0,600.0,0.0,0.0
19:15,1050.0070108117575,0.0,0.0,600.0,0.0,0.0
19:30,1182.119170271029,0.0,0.0,600.0,0.0,0.0
19:45,995.6042217772845,0.0,0.0,600.0,0.0,0.0
20:00,0.0,200.0,0.0,600.0,1220.7966207694742,200.0
20:15,0.0,200.0,200.0,600.0,1049.449109641153,200.0
20:30,0.0,0.0,200.0,600.0,1251.0094981522054,0.0
20:45,0.0,0.0,0.0,600.0,1558.5082943175717,0.0
21:00,0.0,200.0,0.0,600.0,1536.3423571718954,200.0
21:15,0.0,200.0,200.0,600.0,1325.4730896622416,200.0
21:30,0.0,0.0,200.0,600.0,1247.1476729431342,0.0
21:45,0.0,0.0,0.0,600.0,1273.939231400971,0.0
22:00,0.0,200.0,0.0,600.0,1096.957519982471,200.0
22:15,0.0,0.0,200.0,600.0,802.5175362632591,0.0
22:30,0.0,0.0,0.0,600.0,884.5588380180035,0.0
22:45,0.0,0.0,0.0,600.0,862.6238672922436,0.0
23:00,0.0,200.0,0.0,600.0,1263.6797447540257,200.0
23:15,0.0,0.0,200.0,600.0,839.1772156701438,0.0
23:30,0.0,0.0,0.0,600.0,1155.8263917597687,0.0
23:45,0.0,0.0,0.0,600.0,1021.0789248445049,0.0
