,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,626.7976700286359,800.0
00:15,0.0,200.0,200.0,600.0,626.2671254695697,800.0
00:30,0.0,200.0,200.0,600.0,626.0687510332991,800.0
00:45,0.0,200.0,200.0,600.0,635.4166098503177,800.0
01:00,0.0,200.0,200.0,600.0,654.4766555907217,800.0
01:15,0.0,200.0,200.0,600.0,659.1722919892662,800.0
01:30,0.0,200.0,200.0,600.0,702.818684100581,800.0
01:45,0.0,200.0,200.0,600.0,695.7941625559733,800.0
02:00,0.0,200.0,200.0,600.0,669.3540939514402,800.0
02:15,0.0,200.0,200.0,600.0,648.4004361701216,800.0
02:30,0.0,200.0,200.0,600.0,643.7310750919321,800.0
02:45,0.0,200.0,200.0,600.0,626.3386790605322,800.0
03:00,0.0,200.0,200.0,600.0,625.5483554830755,800.0
03:15,0.0,200.0,200.0,600.0,660.194879524144,800.0
03:30,0.0,200.0,200.0,600.0,686.6439644105697,800.0
03:45,0.0,200.0,200.0,600.0,733.9060762415934,800.0
04:00,0.0,200.0,200.0,600.0,682.1300493825638,800.0
04:15,0.0,200.0,200.0,600.0,624.8871343049663,800.0
04:30,0.0,200.0,200.0,600.0,646.5879412231915,800.0
04:45,0.0,200.0,200.0,600.0,739.3083143191977,800.0
05:00,0.0,200.0,200.0,600.0,646.0292960576462,800.0
05:15,0.0,200.0,200.0,600.0,663.3235456764003,800.0
05:30,0.0,200.0,200.0,600.0,665.9215241432396,800.0
05:45,0.0,200.0,200.0,600.0,673.3346374663615,800.0
06:00,0.0,200.0,200.0,600.0,670.7394642317471,800.0
06:15,0.0,200.0,200.0,600.0,615.4482103916821,800.0
06:30,0.0,200.0,200.0,600.0,616.5996045672833,800.0
06:45,0.0,200.0,200.0,600.0,659.6607676839471,800.0
07:00,0.0,200.0,200.0,600.0,662.2435394631475,800.0
07:15,0.0,200.0,200.0,600.0,635.3825263284391,800.0
07:30,0.0,200.0,200.0,600.0,614.5053221689883,800.0
07:45,0.0,200.0,200.0,600.0,586.1954505219261,800.0
08:00,0.0,200.0,200.0,600.0,594.6101307153905,800.0
08:15,0.0,200.0,200.0,600.0,582.2364206295506,800.0
08:30,0.0,200.0,200.0,600.0,685.9263458984963,800.0
08:45,0.0,200.0,200.0,600.0,777.864412954888,800.0
09:00,433.34930936267983,0.0,200.0,600.0,0.0,600.0
09:15,379.58418704015276,0.0,200.0,600.0,0.0,400.0
09:30,369.34283478019324,0.0,200.0,600.0,0.0,200.0
09:45,427.45562620268424,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,862.9923413663593,200.0
10:15,0.0,200.0,200.0,600.0,583.8141716895539,200.0
10:30,0.0,0.0,200.0,600.0,347.72047344705356,0.0
10:45,0.0,0.0,0.0,600.0,558.6714497462895,0.0
11:00,0.0,200.0,0.0,600.0,800.2643828991477,200.0
11:15,0.0,200.0,200.0,600.0,578.1323253708395,200.0
11:30,0.0,0.0,200.0,600.0,371.1953684222815,0.0
11:45,0.0,0.0,0.0,600.0,612.7914314431855,0.0
12:00,0.0,200.0,0.0,600.0,841.3648232006633,200.0
12:15,0.0,200.0,200.0,600.0,641.5708817018407,200.0
12:30,0.0,0.0,200.0,600.0,407.8490544037826,0.0
12:45,0.0,0.0,0.0,600.0,626.4809047381807,0.0
13:00,0.0,200.0,0.0,600.0,738.9947242817368,200.0
13:15,0.0,200.0,200.0,600.0,579.583235366813,200.0
13:30,0.0,200.0,200.0,600.0,1031.4060443292624,200.0
13:45,0.0,200.0,200.0,600.0,1161.2085142308938,200.0
14:00,0.0,200.0,200.0,600.0,658.6807889004515,200.0
14:15,0.0,0.0,200.0,600.0,439.97186829737655,0.0
14:30,0.0,0.0,0.0,600.0,640.2635788237785,0.0
14:45,0.0,200.0,0.0,600.0,1661.6590656696637,200.0
15:00,0.0,0.0,200.0,600.0,846.7789761183142,0.0
15:15,0.0,200.0,0.0,600.0,919.7041268417802,200.0
15:30,0.0,200.0,200.0,600.0,1659.7140489813391,200.0
15:45,0.0,200.0,200.0,600.0,1178.1497643590765,200.0
16:00,1200.0,200.0,200.0,600.0,163.7082731542264,200.0
16:15,1200.0,200.0,200.0,600.0,623.1112010271577,200.0
16:30,1067.0482520775572,200.0,200.0,600.0,0.0,200.0
16:45,957.7894877546355,200.0,200.0,600.0,0.0,200.0
17:00,1033.9896617555335,200.0,200.0,600.0,0.0,200.0
17:15,1200.0,200.0,200.0,600.0,545.0536461797774,200.0
17:30,1200.0,200.0,200.0,0.0,567.8943839305043,200.0
17:45,1200.0,200.0,200.0,600.0,591.5532270003944,200.0
18:00,1098.199168643447,200.0,200.0,600.0,0.0,200.0
18:15,779.1814716983946,200.0,200.0,600.0,0.0,200.0
18:30,1200.0,200.0,200.0,600.0,200.04393468868602,200.0
18:45,1200.0,0.0,200.0,0.0,83.26884139348613,0.0
19:00,1200.0,0.0,0.0,600.0,366.1836844968627,0.0
19:15,1168.0070108117575,0.0,0.0,600.0,0.0,0.0
19:30,1200.0,0.0,0.0,600.0,142.01917027102877,0.0
19:45,831.5042217772846,0.0,0.0,600.0,0.0,0.0
20:00,0.0,200.0,0.0,600.0,1650.296620769474,200.0
20:15,0.0,200.0,200.0,600.0,814.949109641153,200.0
20:30,0.0,0.0,200.0,600.0,675.6094981522053,0.0
20:45,0.0,0.0,0.0,600.0,1074.2082943175715,0.0
21:00,0.0,200.0,0.0,600.0,1230.0423571718954,200.0
21:15,0.0,200.0,200.0,600.0,1019.9730896622416,200.0
21:30,0.0,0.0,200.0,600.0,711.1476729431342,0.0
21:45,0.0,0.0,0.0,600.0,835.339231400971,0.0
22:00,0.0,200.0,0.0,600.0,987.5575199824709,200.0
22:15,0.0,0.0,200.0,600.0,708.6175362632591,0.0
22:30,0.0,0.0,0.0,600.0,808.2588380180035,0.0
22:45,0.0,0.0,0.0,600.0,797.4238672922437,0.0
23:00,0.0,200.0,0.0,600.0,923.9797447540258,200.0
23:15,0.0,0.0,200.0,600.0,437.87721567014387,0.0
23:30,0.0,0.0,0.0,600.0,649.3263917597686,0.0
23:45,0.0,0.0,0.0,600.0,672.8789248445048,0.0
