,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,631.7976700286359,800.0
00:15,0.0,200.0,200.0,600.0,659.7671254695697,800.0
00:30,0.0,200.0,200.0,600.0,672.3687510332991,800.0
00:45,0.0,200.0,200.0,600.0,691.1166098503178,800.0
01:00,0.0,200.0,200.0,600.0,797.4766555907217,800.0
01:15,0.0,200.0,200.0,600.0,726.1722919892662,800.0
01:30,0.0,200.0,200.0,600.0,667.6186841005809,800.0
01:45,0.0,200.0,200.0,600.0,687.2941625559733,800.0
02:00,0.0,200.0,200.0,600.0,645.8540939514402,800.0
02:15,0.0,200.0,200.0,600.0,631.7004361701216,800.0
02:30,0.0,200.0,200.0,600.0,631.3310750919321,800.0
02:45,0.0,200.0,200.0,600.0,639.2386790605321,800.0
03:00,0.0,200.0,200.0,600.0,669.0483554830755,800.0
03:15,0.0,200.0,200.0,600.0,679.094879524144,800.0
03:30,0.0,200.0,200.0,600.0,664.3439644105696,800.0
03:45,0.0,200.0,200.0,600.0,657.5060762415933,800.0
04:00,0.0,200.0,200.0,600.0,629.6300493825638,800.0
04:15,0.0,200.0,200.0,600.0,645.9871343049663,800.0
04:30,0.0,200.0,200.0,600.0,677.3879412231914,800.0
04:45,0.0,200.0,200.0,600.0,648.2083143191977,800.0
05:00,0.0,200.0,200.0,600.0,691.1292960576462,800.0
05:15,0.0,200.0,200.0,600.0,635.2235456764002,800.0
05:30,0.0,200.0,200.0,600.0,651.9215241432396,800.0
05:45,0.0,200.0,200.0,600.0,664.2346374663616,800.0
06:00,0.0,200.0,200.0,600.0,612.4394642317471,800.0
06:15,0.0,200.0,200.0,600.0,622.648210391682,800.0
06:30,0.0,200.0,200.0,600.0,669.0996045672833,800.0
06:45,0.0,200.0,200.0,600.0,689.6607676839471,800.0
07:00,0.0,200.0,200.0,600.0,718.1435394631476,800.0
07:15,0.0,200.0,200.0,600.0,732.682526328439,800.0
07:30,0.0,200.0,200.0,600.0,740.7053221689882,800.0
07:45,0.0,200.0,200.0,600.0,804.2954505219261,800.0
08:00,0.0,200.0,200.0,600.0,736.1101307153905,800.0
08:15,0.0,200.0,200.0,600.0,902.6364206295505,800.0
08:30,0.0,200.0,200.0,600.0,1337.9263458984963,800.0
08:45,0.0,200.0,200.0,600.0,858.564412954888,800.0
09:00,1200.0,0.0,200.0,600.0,307.7493093626799,600.0
09:15,1200.0,0.0,200.0,600.0,53.38418704015294,400.0
09:30,829.6428347801934,0.0,200.0,600.0,0.0,200.0
09:45,982.9556262026845,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,865.4923413663591,200.0
10:15,0.0,200.0,200.0,600.0,651.2141716895538,200.0
10:30,0.0,0.0,200.0,600.0,472.72047344705345,0.0
10:45,0.0,0.0,0.0,600.0,692.9714497462894,0.0
11:00,0.0,200.0,0.0,600.0,904.8643828991477,200.0
11:15,0.0,200.0,200.0,600.0,680.2323253708395,200.0
11:30,0.0,0.0,200.0,600.0,435.39536842228154,0.0
11:45,0.0,0.0,0.0,600.0,1334.1914314431856,0.0
12:00,0.0,200.0,0.0,600.0,1834.7648232006632,200.0
12:15,0.0,200.0,200.0,600.0,743.9708817018407,200.0
12:30,0.0,0.0,200.0,600.0,461.14905440378254,0.0
12:45,0.0,0.0,0.0,600.0,657.7809047381808,0.0
13:00,0.0,200.0,0.0,600.0,1076.3947242817367,200.0
13:15,0.0,200.0,200.0,600.0,674.183235366813,200.0
13:30,0.0,200.0,200.0,600.0,607.6060443292622,200.0
13:45,0.0,200.0,200.0,600.0,655.9085142308937,200.0
14:00,0.0,200.0,200.0,600.0,600.2807889004514,200.0
14:15,0.0,0.0,200.0,600.0,465.6718682973765,0.0
14:30,0.0,0.0,0.0,600.0,696.9635788237786,0.0
14:45,0.0,200.0,0.0,600.0,856.3590656696637,200.0
15:00,0.0,0.0,200.0,600.0,445.4789761183141,0.0
15:15,0.0,200.0,0.0,600.0,878.5041268417801,200.0
15:30,0.0,200.0,200.0,600.0,644.914048981339,200.0
15:45,0.0,200.0,200.0,600.0,769.8497643590763,200.0
16:00,694.8082731542264,200.0,200.0,600.0,0.0,200.0
16:15,661.3112010271578,200.0,200.0,600.0,0.0,200.0
16:30,1200.0,200.0,200.0,600.0,17.84825207755739,200.0
16:45,927.0894877546357,200.0,200.0,600.0,0.0,200.0
