,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,628.9976700286359,800.0
00:15,0.0,200.0,200.0,600.0,628.4671254695697,800.0
00:30,0.0,200.0,200.0,600.0,628.1687510332991,800.0
00:45,0.0,200.0,200.0,600.0,628.9166098503177,800.0
01:00,0.0,200.0,200.0,600.0,627.7766555907218,800.0
01:15,0.0,200.0,200.0,600.0,628.9722919892663,800.0
01:30,0.0,200.0,200.0,600.0,627.418684100581,800.0
01:45,0.0,200.0,200.0,600.0,628.7941625559733,800.0
02:00,0.0,200.0,200.0,600.0,628.5540939514401,800.0
02:15,0.0,200.0,200.0,600.0,628.9004361701216,800.0
02:30,0.0,200.0,200.0,600.0,628.6310750919321,800.0
02:45,0.0,200.0,200.0,600.0,628.5386790605322,800.0
03:00,0.0,200.0,200.0,600.0,627.5483554830755,800.0
03:15,0.0,200.0,200.0,600.0,628.194879524144,800.0
03:30,0.0,200.0,200.0,600.0,628.6439644105697,800.0
03:45,0.0,200.0,200.0,600.0,628.2060762415933,800.0
04:00,0.0,200.0,200.0,600.0,626.7300493825638,800.0
04:15,0.0,200.0,200.0,600.0,626.9871343049663,800.0
04:30,0.0,200.0,200.0,600.0,625.7879412231915,800.0
04:45,0.0,200.0,200.0,600.0,624.4083143191978,800.0
05:00,0.0,200.0,200.0,600.0,624.7292960576463,800.0
05:15,0.0,200.0,200.0,600.0,623.3235456764003,800.0
05:30,0.0,200.0,200.0,600.0,617.7215241432397,800.0
05:45,0.0,200.0,200.0,600.0,1029.5346374663616,800.0
06:00,0.0,200.0,200.0,0.0,1639.1394642317473,800.0
06:15,0.0,200.0,200.0,600.0,877.348210391682,800.0
06:30,0.0,200.0,200.0,600.0,1490.5996045672832,800.0
06:45,0.0,200.0,200.0,600.0,1471.860767683947,800.0
07:00,0.0,200.0,200.0,600.0,1780.0435394631475,800.0
07:15,0.0,200.0,200.0,600.0,1471.4825263284392,800.0
07:30,0.0,200.0,200.0,600.0,1482.4053221689883,800.0
07:45,0.0,200.0,200.0,600.0,1447.795450521926,800.0
08:00,0.0,200.0,200.0,600.0,843.9101307153906,800.0
08:15,0.0,200.0,200.0,600.0,935.7364206295506,800.0
08:30,0.0,200.0,200.0,600.0,599.6263458984963,800.0
08:45,0.0,200.0,200.0,600.0,559.164412954888,800.0
09:00,353.5493093626799,0.0,200.0,600.0,0.0,600.0
09:15,351.1841870401528,0.0,200.0,600.0,0.0,400.0
09:30,343.24283478019333,0.0,200.0,600.0,0.0,200.0
09:45,353.05562620268427,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,747.5923413663592,200.0
10:15,0.0,200.0,200.0,600.0,564.2141716895538,200.0
10:30,0.0,0.0,200.0,600.0,347.8204734470535,0.0
10:45,0.0,0.0,0.0,600.0,537.9714497462895,0.0
11:00,0.0,200.0,0.0,600.0,792.9643828991477,200.0
11:15,0.0,200.0,200.0,600.0,535.8323253708395,200.0
11:30,0.0,0.0,200.0,600.0,330.49536842228156,0.0
11:45,0.0,0.0,0.0,600.0,584.9914314431854,0.0
12:00,0.0,200.0,0.0,600.0,769.4648232006633,200.0
12:15,0.0,200.0,200.0,600.0,587.5708817018407,200.0
12:30,0.0,0.0,200.0,600.0,361.5490544037825,0.0
12:45,0.0,0.0,0.0,600.0,1282.480904738181,0.0
13:00,0.0,200.0,0.0,600.0,911.3947242817368,200.0
13:15,0.0,200.0,200.0,600.0,581.983235366813,200.0
13:30,0.0,200.0,200.0,600.0,725.4060443292623,200.0
13:45,0.0,200.0,200.0,600.0,700.1085142308938,200.0
14:00,0.0,0.0,200.0,600.0,591.6807889004515,0.0
14:15,0.0,0.0,0.0,600.0,1500.0718682973766,0.0
14:30,0.0,0.0,0.0,600.0,1556.9635788237788,0.0
14:45,0.0,200.0,0.0,600.0,1519.7590656696636,200.0
15:00,0.0,0.0,200.0,600.0,1245.0789761183141,0.0
15:15,0.0,200.0,0.0,600.0,1070.0041268417801,200.0
15:30,0.0,200.0,200.0,600.0,684.414048981339,200.0
15:45,0.0,200.0,200.0,600.0,690.9497643590762,200.0
16:00,1200.0,0.0,200.0,600.0,151.3082731542263,0.0
16:15,1200.0,200.0,0.0,600.0,11.011201027157767,200.0
16:30,691.3482520775573,200.0,200.0,600.0,0.0,200.0
16:45,1200.0,200.0,200.0,600.0,226.78948775463573,200.0
17:00,1094.6896617555335,200.0,200.0,600.0,0.0,200.0
17:15,1200.0,0.0,200.0,600.0,246.65364617977752,0.0
17:30,1200.0,0.0,0.0,600.0,526.3943839305043,0.0
17:45,1200.0,0.0,0.0,600.0,181.05322700039414,0.0
18:00,706.9991686434471,0.0,0.0,600.0,0.0,0.0
18:15,675.8814716983946,0.0,0.0,600.0,0.0,0.0
18:30,971.043934688686,0.0,0.0,600.0,0.0,0.0
18:45,792.4688413934861,0.0,0.0,600.0,0.0,0.0
19:00,1200.0,0.0,0.0,600.0,118.28368449686263,0.0
19:15,1200.0,0.0,0.0,0.0,74.00701081175748,0.0
19:30,1130.4191702710286,0.0,0.0,600.0,0.0,0.0
19:45,1200.0,0.0,0.0,0.0,47.704221777284374,0.0
20:00,0.0,200.0,0.0,600.0,1324.196620769474,200.0
20:15,0.0,200.0,200.0,600.0,1018.2491096411529,200.0
20:30,0.0,0.0,200.0,600.0,1126.1094981522056,0.0
20:45,0.0,0.0,0.0,600.0,824.7082943175715,0.0
21:00,0.0,200.0,0.0,600.0,1808.1423571718954,200.0
21:15,0.0,200.0,200.0,0.0,1635.1730896622416,200.0
21:30,0.0,0.0,200.0,600.0,633.9476729431342,0.0
21:45,0.0,0.0,0.0,0.0,1270.239231400971,0.0
22:00,0.0,200.0,0.0,600.0,1356.257519982471,200.0
22:15,0.0,0.0,200.0,600.0,622.7175362632591,0.0
22:30,0.0,0.0,0.0,600.0,821.9588380180035,0.0
22:45,0.0,0.0,0.0,600.0,785.0238672922437,0.0
23:00,0.0,0.0,0.0,0.0,1226.9797447540257,0.0
23:15,0.0,0.0,0.0,600.0,1245.077215670144,0.0
23:30,0.0,0.0,0.0,600.0,626.9263917597686,0.0
23:45,0.0,0.0,0.0,600.0,627.6789248445048,0.0
