,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,633.5976700286359,800.0
00:15,0.0,200.0,200.0,600.0,632.9671254695697,800.0
00:30,0.0,200.0,200.0,600.0,632.6687510332991,800.0
00:45,0.0,200.0,200.0,600.0,633.6166098503178,800.0
01:00,0.0,200.0,200.0,600.0,640.3766555907218,800.0
01:15,0.0,200.0,200.0,600.0,697.5722919892663,800.0
01:30,0.0,200.0,200.0,600.0,696.818684100581,800.0
01:45,0.0,200.0,200.0,600.0,689.1941625559733,800.0
02:00,0.0,200.0,200.0,600.0,665.1540939514401,800.0
02:15,0.0,200.0,200.0,600.0,633.6004361701216,800.0
02:30,0.0,200.0,200.0,600.0,672.2310750919321,800.0
02:45,0.0,200.0,200.0,600.0,688.6386790605322,800.0
03:00,0.0,200.0,200.0,600.0,676.1483554830755,800.0
03:15,0.0,200.0,200.0,600.0,678.294879524144,800.0
03:30,0.0,200.0,200.0,600.0,633.2439644105696,800.0
03:45,0.0,200.0,200.0,600.0,679.5060762415933,800.0
04:00,0.0,200.0,200.0,600.0,677.7300493825638,800.0
04:15,0.0,200.0,200.0,600.0,631.9871343049663,800.0
04:30,0.0,200.0,200.0,600.0,689.2879412231914,800.0
04:45,0.0,200.0,200.0,600.0,713.3083143191977,800.0
05:00,0.0,200.0,200.0,600.0,715.4292960576462,800.0
05:15,0.0,200.0,200.0,600.0,663.6235456764002,800.0
05:30,0.0,200.0,200.0,600.0,712.7215241432397,800.0
05:45,0.0,200.0,200.0,600.0,921.2346374663616,800.0
06:00,0.0,200.0,200.0,600.0,864.6394642317471,800.0
06:15,0.0,200.0,200.0,600.0,824.648210391682,800.0
06:30,0.0,200.0,200.0,600.0,830.7996045672834,800.0
06:45,0.0,200.0,200.0,600.0,729.9607676839471,800.0
07:00,0.0,200.0,200.0,600.0,795.8435394631475,800.0
07:15,0.0,200.0,200.0,600.0,1408.3825263284393,800.0
07:30,0.0,200.0,200.0,600.0,873.2053221689883,800.0
07:45,0.0,200.0,200.0,600.0,884.2954505219261,800.0
08:00,0.0,200.0,200.0,600.0,866.5101307153905,800.0
08:15,0.0,200.0,200.0,600.0,863.8364206295505,800.0
08:30,0.0,200.0,200.0,600.0,944.3263458984964,800.0
08:45,0.0,200.0,200.0,600.0,1449.964412954888,800.0
09:00,1147.8493093626798,0.0,200.0,600.0,0.0,600.0
09:15,1200.0,0.0,200.0,600.0,23.184187040152665,400.0
09:30,991.3428347801932,0.0,200.0,600.0,0.0,200.0
09:45,524.9556262026842,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,899.1923413663592,200.0
10:15,0.0,200.0,200.0,600.0,699.9141716895539,200.0
10:30,0.0,0.0,200.0,600.0,519.8204734470535,0.0
10:45,0.0,0.0,0.0,600.0,684.1714497462895,0.0
11:00,0.0,200.0,0.0,600.0,895.2643828991477,200.0
11:15,0.0,200.0,200.0,600.0,791.7323253708395,200.0
11:30,0.0,0.0,200.0,600.0,457.1953684222815,0.0
11:45,0.0,0.0,0.0,600.0,728.3914314431854,0.0
12:00,0.0,200.0,0.0,600.0,1035.8648232006633,200.0
12:15,0.0,200.0,200.0,600.0,791.2708817018406,200.0
12:30,0.0,0.0,200.0,600.0,620.4490544037826,0.0
12:45,0.0,0.0,0.0,600.0,1087.7809047381809,0.0
13:00,0.0,200.0,0.0,600.0,1071.5947242817367,200.0
13:15,0.0,200.0,200.0,600.0,746.183235366813,200.0
13:30,0.0,200.0,200.0,600.0,801.6060443292622,200.0
13:45,0.0,200.0,200.0,600.0,784.4085142308937,200.0
14:00,0.0,0.0,200.0,600.0,589.5807889004515,0.0
14:15,0.0,0.0,0.0,600.0,743.2718682973765,0.0
14:30,0.0,0.0,0.0,600.0,717.7635788237785,0.0
14:45,0.0,200.0,0.0,600.0,966.4590656696637,200.0
15:00,0.0,0.0,200.0,600.0,527.0789761183141,0.0
15:15,0.0,200.0,0.0,600.0,924.1041268417802,200.0
15:30,0.0,200.0,200.0,600.0,654.8140489813389,200.0
15:45,0.0,200.0,200.0,600.0,1104.2497643590764,200.0
16:00,1200.0,200.0,200.0,600.0,500.1082731542267,200.0
16:15,1200.0,200.0,200.0,600.0,247.81120102715795,200.0
16:30,1200.0,0.0,200.0,600.0,3.2482520775574812,0.0
16:45,1200.0,200.0,0.0,600.0,69.18948775463559,200.0
17:00,723.7896617555334,200.0,200.0,600.0,0.0,200.0
17:15,704.4536461797775,200.0,200.0,600.0,0.0,200.0
17:30,624.2943839305043,200.0,200.0,600.0,0.0,200.0
17:45,622.5532270003943,200.0,200.0,600.0,0.0,200.0
18:00,632.8991686434471,200.0,200.0,600.0,0.0,200.0
18:15,553.9814716983947,0.0,200.0,600.0,0.0,0.0
18:30,895.043934688686,0.0,0.0,600.0,0.0,0.0
18:45,923.4688413934861,0.0,0.0,600.0,0.0,0.0
19:00,833.4836844968627,0.0,0.0,600.0,0.0,0.0
19:15,1076.8070108117577,0.0,0.0,600.0,0.0,0.0
19:30,874.2191702710288,0.0,0.0,600.0,0.0,0.0
19:45,954.2042217772845,0.0,0.0,600.0,0.0,0.0
20:00,0.0,200.0,0.0,600.0,1022.7966207694741,200.0
20:15,0.0,200.0,200.0,600.0,844.8491096411531,200.0
20:30,0.0,0.0,200.0,600.0,680.8094981522054,0.0
20:45,0.0,0.0,0.0,600.0,877.9082943175715,0.0
21:00,0.0,200.0,0.0,600.0,1176.1423571718954,200.0
21:15,0.0,200.0,200.0,600.0,887.7730896622415,200.0
21:30,0.0,0.0,200.0,600.0,662.7476729431341,0.0
21:45,0.0,0.0,0.0,600.0,824.839231400971,0.0
22:00,0.0,200.0,0.0,600.0,1120.157519982471,200.0
22:15,0.0,0.0,200.0,600.0,772.9175362632591,0.0
22:30,0.0,0.0,0.0,600.0,931.2588380180034,0.0
22:45,0.0,0.0,0.0,600.0,1167.0238672922437,0.0
23:00,0.0,200.0,0.0,600.0,1218.8797447540258,200.0
23:15,0.0,0.0,200.0,600.0,764.277215670144,0.0
23:30,0.0,0.0,0.0,600.0,970.8263917597687,0.0
23:45,0.0,0.0,0.0,600.0,1006.2789248445048,0.0
