,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,692.4976700286359,800.0
00:15,0.0,200.0,200.0,600.0,720.5671254695698,800.0
00:30,0.0,200.0,200.0,600.0,963.8687510332991,800.0
00:45,0.0,200.0,200.0,600.0,770.5166098503178,800.0
01:00,0.0,200.0,200.0,600.0,770.1766555907218,800.0
01:15,0.0,200.0,200.0,600.0,827.5722919892663,800.0
01:30,0.0,200.0,200.0,600.0,864.418684100581,800.0
01:45,0.0,200.0,200.0,600.0,825.5941625559733,800.0
02:00,0.0,200.0,200.0,600.0,796.4540939514402,800.0
02:15,0.0,200.0,200.0,600.0,855.1004361701216,800.0
02:30,0.0,200.0,200.0,600.0,843.7310750919321,800.0
02:45,0.0,200.0,200.0,600.0,882.6386790605322,800.0
03:00,0.0,200.0,200.0,600.0,631.3483554830756,800.0
03:15,0.0,200.0,200.0,600.0,632.094879524144,800.0
03:30,0.0,200.0,200.0,600.0,632.6439644105697,800.0
03:45,0.0,200.0,200.0,600.0,659.2060762415933,800.0
04:00,0.0,200.0,200.0,600.0,671.0300493825638,800.0
04:15,0.0,200.0,200.0,600.0,671.7871343049662,800.0
04:30,0.0,200.0,200.0,600.0,664.6879412231915,800.0
04:45,0.0,200.0,200.0,600.0,639.3083143191977,800.0
05:00,0.0,200.0,200.0,600.0,680.9292960576462,800.0
05:15,0.0,200.0,200.0,600.0,636.2235456764002,800.0
05:30,0.0,200.0,200.0,600.0,626.2215241432397,800.0
05:45,0.0,200.0,200.0,600.0,662.6346374663616,800.0
06:00,0.0,200.0,200.0,600.0,716.2394642317471,800.0
06:15,0.0,200.0,200.0,600.0,620.748210391682,800.0
06:30,0.0,200.0,200.0,600.0,616.5996045672833,800.0
06:45,0.0,200.0,200.0,600.0,614.5607676839471,800.0
07:00,0.0,200.0,200.0,600.0,739.5435394631476,800.0
07:15,0.0,200.0,200.0,600.0,849.182526328439,800.0
07:30,0.0,200.0,200.0,600.0,764.1053221689883,800.0
07:45,0.0,200.0,200.0,600.0,806.6954505219261,800.0
08:00,0.0,200.0,200.0,600.0,1024.3101307153904,800.0
08:15,0.0,200.0,200.0,600.0,1683.7364206295506,800.0
08:30,0.0,200.0,200.0,600.0,625.8263458984964,800.0
08:45,0.0,200.0,200.0,600.0,591.864412954888,800.0
09:00,389.84930936267983,0.0,200.0,600.0,0.0,600.0
09:15,393.1841870401528,0.0,200.0,600.0,0.0,400.0
09:30,434.0428347801933,0.0,200.0,600.0,0.0,200.0
09:45,534.7556262026842,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,838.6923413663592,200.0
10:15,0.0,200.0,200.0,0.0,1448.914171689554,200.0
10:30,0.0,0.0,200.0,600.0,1015.7204734470536,0.0
10:45,0.0,0.0,0.0,600.0,611.2714497462895,0.0
11:00,0.0,200.0,0.0,600.0,830.7643828991477,200.0
11:15,0.0,200.0,200.0,600.0,616.8323253708395,200.0
11:30,0.0,0.0,200.0,600.0,443.39536842228154,0.0
11:45,0.0,0.0,0.0,600.0,1581.1914314431856,0.0
12:00,0.0,200.0,0.0,600.0,1136.8648232006633,200.0
12:15,0.0,200.0,200.0,600.0,620.9708817018407,200.0
12:30,0.0,0.0,200.0,600.0,404.3490544037826,0.0
12:45,0.0,0.0,0.0,600.0,745.7809047381808,0.0
13:00,0.0,200.0,0.0,600.0,800.5947242817367,200.0
13:15,0.0,200.0,200.0,600.0,639.183235366813,200.0
13:30,0.0,200.0,200.0,600.0,682.7060443292622,200.0
13:45,0.0,200.0,200.0,600.0,607.6085142308938,200.0
14:00,0.0,0.0,200.0,600.0,985.8807889004515,0.0
14:15,0.0,0.0,0.0,600.0,1182.9718682973764,0.0
14:30,0.0,0.0,0.0,600.0,596.1635788237785,0.0
14:45,0.0,200.0,0.0,600.0,1498.0590656696636,200.0
15:00,0.0,0.0,200.0,600.0,955.8789761183141,0.0
15:15,0.0,200.0,0.0,600.0,1193.5041268417801,200.0
15:30,0.0,200.0,200.0,600.0,742.7140489813389,200.0
15:45,0.0,200.0,200.0,600.0,768.9497643590762,200.0
16:00,736.7082731542265,0.0,200.0,600.0,0.0,0.0
16:15,791.3112010271578,0.0,0.0,600.0,0.0,0.0
16:30,980.0482520775573,200.0,0.0,600.0,0.0,200.0
16:45,934.1894877546356,200.0,200.0,600.0,0.0,200.0
17:00,1200.0,0.0,200.0,600.0,306.98966175553346,0.0
17:15,1200.0,200.0,0.0,600.0,97.6536461797773,200.0
17:30,736.9943839305042,0.0,200.0,600.0,0.0,0.0
17:45,856.4532270003942,0.0,0.0,600.0,0.0,0.0
18:00,706.299168643447,0.0,0.0,600.0,0.0,0.0
18:15,732.9814716983947,0.0,0.0,600.0,0.0,0.0
18:30,945.1439346886862,200.0,0.0,600.0,0.0,200.0
18:45,478.0688413934861,0.0,200.0,600.0,0.0,0.0
19:00,746.4836844968627,0.0,0.0,600.0,0.0,0.0
19:15,743.2070108117575,0.0,0.0,600.0,0.0,0.0
19:30,730.5191702710288,0.0,0.0,600.0,0.0,0.0
19:45,816.3042217772845,0.0,0.0,600.0,0.0,0.0
20:00,0.0,200.0,0.0,600.0,1131.7966207694742,200.0
