,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,643.4976700286359,800.0
00:15,0.0,200.0,200.0,600.0,667.3671254695697,800.0
00:30,0.0,200.0,200.0,600.0,660.768751033299,800.0
00:45,0.0,200.0,200.0,600.0,662.3166098503177,800.0
01:00,0.0,200.0,200.0,600.0,651.8766555907218,800.0
01:15,0.0,200.0,200.0,600.0,730.0722919892663,800.0
01:30,0.0,200.0,200.0,600.0,641.218684100581,800.0
01:45,0.0,200.0,200.0,600.0,633.0941625559733,800.0
02:00,0.0,200.0,200.0,600.0,659.0540939514401,800.0
02:15,0.0,200.0,200.0,600.0,638.5004361701216,800.0
02:30,0.0,200.0,200.0,600.0,632.9310750919321,800.0
02:45,0.0,200.0,200.0,600.0,663.1386790605322,800.0
03:00,0.0,200.0,200.0,600.0,700.9483554830756,800.0
03:15,0.0,200.0,200.0,600.0,663.694879524144,800.0
03:30,0.0,200.0,200.0,600.0,654.9439644105696,800.0
03:45,0.0,200.0,200.0,600.0,661.6060762415933,800.0
04:00,0.0,200.0,200.0,600.0,631.3300493825639,800.0
04:15,0.0,200.0,200.0,600.0,657.2871343049662,800.0
04:30,0.0,200.0,200.0,600.0,697.8879412231914,800.0
04:45,0.0,200.0,200.0,600.0,668.9083143191978,800.0
05:00,0.0,200.0,200.0,600.0,630.4292960576462,800.0
05:15,0.0,200.0,200.0,600.0,677.0235456764003,800.0
05:30,0.0,200.0,200.0,600.0,687.7215241432397,800.0
05:45,0.0,200.0,200.0,600.0,651.9346374663616,800.0
06:00,0.0,200.0,200.0,600.0,713.6394642317471,800.0
06:15,0.0,200.0,200.0,600.0,681.748210391682,800.0
06:30,0.0,200.0,200.0,600.0,1201.5996045672832,800.0
06:45,0.0,200.0,200.0,600.0,1110.260767683947,800.0
07:00,0.0,200.0,200.0,600.0,750.3435394631475,800.0
07:15,0.0,200.0,200.0,600.0,757.3825263284391,800.0
07:30,0.0,200.0,200.0,600.0,696.7053221689883,800.0
07:45,0.0,200.0,200.0,600.0,679.0954505219261,800.0
08:00,0.0,200.0,200.0,600.0,697.0101307153905,800.0
08:15,0.0,200.0,200.0,600.0,744.8364206295505,800.0
08:30,0.0,200.0,200.0,600.0,723.4263458984964,800.0
08:45,0.0,200.0,200.0,600.0,595.4644129548881,800.0
09:00,406.2493093626798,0.0,200.0,600.0,0.0,600.0
09:15,439.48418704015273,0.0,200.0,600.0,0.0,400.0
09:30,440.0428347801933,0.0,200.0,600.0,0.0,200.0
09:45,444.1556262026843,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,816.8923413663592,200.0
10:15,0.0,200.0,200.0,600.0,610.0141716895539,200.0
10:30,0.0,0.0,200.0,600.0,405.0204734470535,0.0
10:45,0.0,0.0,0.0,600.0,639.8714497462895,0.0
11:00,0.0,200.0,0.0,600.0,855.1643828991477,200.0
11:15,0.0,200.0,200.0,600.0,592.0323253708394,200.0
11:30,0.0,0.0,200.0,600.0,377.49536842228156,0.0
11:45,0.0,0.0,0.0,600.0,607.9914314431854,0.0
12:00,0.0,200.0,0.0,600.0,851.3648232006633,200.0
12:15,0.0,200.0,200.0,600.0,702.6708817018407,200.0
12:30,0.0,0.0,200.0,600.0,397.4490544037826,0.0
12:45,0.0,0.0,0.0,600.0,606.0809047381807,0.0
13:00,0.0,200.0,0.0,600.0,785.4947242817368,200.0
13:15,0.0,200.0,200.0,600.0,603.783235366813,200.0
13:30,0.0,200.0,200.0,600.0,1619.6060443292622,200.0
13:45,0.0,200.0,200.0,600.0,925.7085142308938,200.0
14:00,0.0,0.0,200.0,600.0,468.58078890045147,0.0
14:15,0.0,0.0,0.0,600.0,1639.6718682973767,0.0
14:30,0.0,0.0,0.0,600.0,1114.7635788237785,0.0
