,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,629.5976700286359,800.0
00:15,0.0,200.0,200.0,600.0,629.0671254695698,800.0
00:30,0.0,200.0,200.0,600.0,716.0687510332991,800.0
00:45,0.0,200.0,200.0,600.0,659.7166098503178,800.0
01:00,0.0,200.0,200.0,600.0,628.3766555907218,800.0
01:15,0.0,200.0,200.0,600.0,629.5722919892663,800.0
01:30,0.0,200.0,200.0,600.0,628.0186841005809,800.0
01:45,0.0,200.0,200.0,600.0,731.5941625559733,800.0
02:00,0.0,200.0,200.0,600.0,721.2540939514402,800.0
02:15,0.0,200.0,200.0,600.0,639.7004361701216,800.0
02:30,0.0,200.0,200.0,600.0,629.2310750919321,800.0
02:45,0.0,200.0,200.0,600.0,632.4386790605322,800.0
03:00,0.0,200.0,200.0,600.0,676.0483554830755,800.0
03:15,0.0,200.0,200.0,600.0,727.394879524144,800.0
03:30,0.0,200.0,200.0,600.0,678.7439644105696,800.0
03:45,0.0,200.0,200.0,600.0,628.9060762415934,800.0
04:00,0.0,200.0,200.0,600.0,627.4300493825638,800.0
04:15,0.0,200.0,200.0,600.0,642.3871343049663,800.0
04:30,0.0,200.0,200.0,600.0,716.2879412231914,800.0
04:45,0.0,200.0,200.0,600.0,680.4083143191978,800.0
05:00,0.0,200.0,200.0,600.0,665.5292960576462,800.0
05:15,0.0,200.0,200.0,600.0,624.5235456764003,800.0
05:30,0.0,200.0,200.0,600.0,660.3215241432397,800.0
05:45,0.0,200.0,200.0,600.0,693.4346374663616,800.0
06:00,0.0,200.0,200.0,600.0,625.9394642317471,800.0
06:15,0.0,200.0,200.0,600.0,603.048210391682,800.0
06:30,0.0,200.0,200.0,600.0,605.8996045672834,800.0
06:45,0.0,200.0,200.0,600.0,629.6607676839471,800.0
07:00,0.0,200.0,200.0,600.0,737.4435394631475,800.0
07:15,0.0,200.0,200.0,600.0,732.182526328439,800.0
07:30,0.0,200.0,200.0,600.0,644.1053221689883,800.0
07:45,0.0,200.0,200.0,600.0,662.9954505219262,800.0
08:00,0.0,200.0,200.0,600.0,682.6101307153905,800.0
08:15,0.0,200.0,200.0,600.0,666.2364206295506,800.0
08:30,0.0,200.0,200.0,600.0,722.4263458984964,800.0
08:45,0.0,200.0,200.0,600.0,760.9644129548881,800.0
09:00,399.6493093626798,0.0,200.0,600.0,0.0,600.0
09:15,444.58418704015276,0.0,200.0,600.0,0.0,400.0
09:30,455.1428347801933,0.0,200.0,600.0,0.0,200.0
09:45,478.7556262026843,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,828.8923413663592,200.0
10:15,0.0,200.0,200.0,600.0,579.8141716895539,200.0
10:30,0.0,0.0,200.0,600.0,864.9204734470536,0.0
10:45,0.0,0.0,0.0,600.0,1597.2714497462896,0.0
11:00,0.0,200.0,0.0,600.0,1513.3643828991476,200.0
11:15,0.0,200.0,200.0,600.0,1192.3323253708395,200.0
11:30,0.0,0.0,200.0,600.0,750.4953684222816,0.0
11:45,0.0,0.0,0.0,600.0,637.2914314431855,0.0
12:00,0.0,200.0,0.0,600.0,919.5648232006633,200.0
12:15,0.0,200.0,200.0,600.0,611.0708817018407,200.0
12:30,0.0,0.0,200.0,600.0,467.64905440378254,0.0
12:45,0.0,0.0,0.0,600.0,620.0809047381807,0.0
13:00,0.0,200.0,0.0,600.0,772.5947242817367,200.0
13:15,0.0,200.0,200.0,600.0,596.383235366813,200.0
13:30,0.0,200.0,200.0,600.0,546.0060443292622,200.0
13:45,0.0,200.0,200.0,600.0,652.4085142308937,200.0
14:00,0.0,0.0,200.0,600.0,396.3807889004514,0.0
14:15,0.0,0.0,0.0,600.0,561.1718682973765,0.0
14:30,0.0,0.0,0.0,600.0,560.6635788237785,0.0
14:45,0.0,200.0,0.0,600.0,771.7590656696636,200.0
15:00,0.0,0.0,200.0,600.0,473.27897611831406,0.0
15:15,0.0,200.0,0.0,600.0,842.3041268417802,200.0
15:30,0.0,200.0,200.0,600.0,631.014048981339,200.0
15:45,0.0,200.0,200.0,600.0,622.4497643590762,200.0
16:00,414.7082731542265,0.0,200.0,600.0,0.0,0.0
16:15,935.9112010271579,200.0,0.0,600.0,0.0,200.0
16:30,660.3482520775573,200.0,200.0,600.0,0.0,200.0
16:45,870.5894877546357,200.0,200.0,600.0,0.0,200.0
17:00,952.6896617555335,200.0,200.0,600.0,0.0,200.0
17:15,1200.0,200.0,200.0,600.0,156.75364617977766,200.0
17:30,940.8943839305043,200.0,200.0,600.0,0.0,200.0
17:45,1024.0532270003941,200.0,200.0,600.0,0.0,200.0
18:00,1200.0,0.0,200.0,600.0,496.79916864344705,0.0
