,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,630.4976700286359,800.0
00:15,0.0,200.0,200.0,600.0,629.9671254695697,800.0
00:30,0.0,200.0,200.0,600.0,664.0687510332991,800.0
00:45,0.0,200.0,200.0,600.0,656.0166098503178,800.0
01:00,0.0,200.0,200.0,600.0,694.9766555907217,800.0
01:15,0.0,200.0,200.0,600.0,648.7722919892663,800.0
01:30,0.0,200.0,200.0,600.0,690.6186841005809,800.0
01:45,0.0,200.0,200.0,600.0,695.8941625559734,800.0
02:00,0.0,200.0,200.0,600.0,630.0540939514401,800.0
02:15,0.0,200.0,200.0,600.0,630.5004361701216,800.0
02:30,0.0,200.0,200.0,600.0,692.8310750919321,800.0
02:45,0.0,200.0,200.0,600.0,747.4386790605322,800.0
03:00,0.0,200.0,200.0,600.0,680.9483554830756,800.0
03:15,0.0,200.0,200.0,600.0,629.694879524144,800.0
03:30,0.0,200.0,200.0,600.0,630.1439644105697,800.0
03:45,0.0,200.0,200.0,600.0,629.7060762415933,800.0
04:00,0.0,200.0,200.0,600.0,666.5300493825638,800.0
04:15,0.0,200.0,200.0,600.0,707.1871343049662,800.0
04:30,0.0,200.0,200.0,600.0,649.6879412231915,800.0
04:45,0.0,200.0,200.0,600.0,661.5083143191978,800.0
05:00,0.0,200.0,200.0,600.0,679.3292960576462,800.0
05:15,0.0,200.0,200.0,600.0,642.0235456764003,800.0
05:30,0.0,200.0,200.0,600.0,640.5215241432396,800.0
05:45,0.0,200.0,200.0,600.0,615.3346374663615,800.0
06:00,0.0,200.0,200.0,600.0,646.9394642317471,800.0
06:15,0.0,200.0,200.0,600.0,679.548210391682,800.0
06:30,0.0,200.0,200.0,600.0,1013.3996045672834,800.0
06:45,0.0,200.0,200.0,0.0,1527.8607676839472,800.0
07:00,0.0,200.0,200.0,600.0,1500.8435394631476,800.0
07:15,0.0,200.0,200.0,600.0,1374.682526328439,800.0
07:30,0.0,200.0,200.0,600.0,651.2053221689883,800.0
07:45,0.0,200.0,200.0,600.0,1018.395450521926,800.0
08:00,0.0,200.0,200.0,600.0,865.8101307153905,800.0
08:15,0.0,200.0,200.0,600.0,725.6364206295506,800.0
08:30,0.0,200.0,200.0,600.0,641.6263458984963,800.0
08:45,0.0,200.0,200.0,600.0,585.064412954888,800.0
09:00,435.34930936267983,0.0,200.0,600.0,0.0,600.0
09:15,439.48418704015273,0.0,200.0,600.0,0.0,400.0
09:30,353.84283478019324,0.0,200.0,600.0,0.0,200.0
09:45,343.7556262026843,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,757.8923413663592,200.0
10:15,0.0,200.0,200.0,600.0,660.6141716895538,200.0
10:30,0.0,0.0,200.0,600.0,471.5204734470535,0.0
