,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,695.5976700286359,800.0
00:15,0.0,200.0,200.0,600.0,736.9671254695697,800.0
00:30,0.0,200.0,200.0,600.0,854.3687510332991,800.0
00:45,0.0,200.0,200.0,600.0,881.0166098503178,800.0
01:00,0.0,200.0,200.0,600.0,905.9766555907217,800.0
01:15,0.0,200.0,200.0,600.0,1450.1722919892663,800.0
01:30,0.0,200.0,200.0,600.0,868.0186841005809,800.0
01:45,0.0,200.0,200.0,600.0,900.6941625559733,800.0
02:00,0.0,200.0,200.0,600.0,645.6540939514401,800.0
02:15,0.0,200.0,200.0,600.0,683.1004361701216,800.0
02:30,0.0,200.0,200.0,600.0,657.3310750919321,800.0
02:45,0.0,200.0,200.0,600.0,704.1386790605322,800.0
03:00,0.0,200.0,200.0,600.0,685.1483554830755,800.0
03:15,0.0,200.0,200.0,600.0,631.794879524144,800.0
03:30,0.0,200.0,200.0,600.0,720.4439644105696,800.0
03:45,0.0,200.0,200.0,600.0,747.9060762415934,800.0
04:00,0.0,200.0,200.0,600.0,704.7300493825638,800.0
04:15,0.0,200.0,200.0,600.0,644.7871343049662,800.0
04:30,0.0,200.0,200.0,600.0,660.9879412231915,800.0
04:45,0.0,200.0,200.0,600.0,671.2083143191977,800.0
05:00,0.0,200.0,200.0,600.0,733.2292960576463,800.0
05:15,0.0,200.0,200.0,600.0,719.0235456764003,800.0
05:30,0.0,200.0,200.0,600.0,654.1215241432396,800.0
05:45,0.0,200.0,200.0,600.0,679.3346374663615,800.0
06:00,0.0,200.0,200.0,600.0,666.4394642317471,800.0
06:15,0.0,200.0,200.0,600.0,687.548210391682,800.0
06:30,0.0,200.0,200.0,600.0,673.6996045672834,800.0
06:45,0.0,200.0,200.0,600.0,664.5607676839471,800.0
07:00,0.0,200.0,200.0,600.0,710.3435394631475,800.0
07:15,0.0,200.0,200.0,600.0,683.4825263284391,800.0
07:30,0.0,200.0,200.0,600.0,811.5053221689883,800.0
07:45,0.0,200.0,200.0,600.0,821.6954505219261,800.0
08:00,0.0,200.0,200.0,600.0,856.6101307153906,800.0
08:15,0.0,200.0,200.0,600.0,820.3364206295505,800.0
08:30,0.0,200.0,200.0,600.0,664.3263458984964,800.0
08:45,0.0,200.0,200.0,600.0,619.564412954888,800.0
09:00,466.0493093626799,0.0,200.0,600.0,0.0,600.0
09:15,442.2841870401528,0.0,200.0,600.0,0.0,400.0
09:30,413.24283478019333,0.0,200.0,600.0,0.0,200.0
09:45,424.45562620268424,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,881.5923413663593,200.0
10:15,0.0,200.0,200.0,600.0,593.3141716895539,200.0
10:30,0.0,0.0,200.0,600.0,349.9204734470535,0.0
10:45,0.0,0.0,0.0,600.0,544.2714497462895,0.0
11:00,0.0,200.0,0.0,600.0,922.7643828991477,200.0
11:15,0.0,200.0,200.0,600.0,635.9323253708394,200.0
11:30,0.0,0.0,200.0,600.0,422.5953684222816,0.0
11:45,0.0,0.0,0.0,600.0,621.3914314431854,0.0
12:00,0.0,200.0,0.0,600.0,809.1648232006632,200.0
12:15,0.0,200.0,200.0,600.0,616.6708817018407,200.0
12:30,0.0,0.0,200.0,600.0,458.3490544037826,0.0
12:45,0.0,0.0,0.0,600.0,830.6809047381807,0.0
13:00,0.0,200.0,0.0,600.0,917.2947242817368,200.0
13:15,0.0,200.0,200.0,600.0,654.783235366813,200.0
13:30,0.0,200.0,200.0,600.0,718.5060443292623,200.0
13:45,0.0,200.0,200.0,600.0,634.0085142308938,200.0
14:00,0.0,0.0,200.0,600.0,539.6807889004515,0.0
14:15,0.0,0.0,0.0,600.0,750.5718682973765,0.0
14:30,0.0,0.0,0.0,600.0,803.6635788237786,0.0
14:45,0.0,200.0,0.0,600.0,940.0590656696636,200.0
15:00,0.0,0.0,200.0,600.0,545.0789761183141,0.0
