,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,630.7976700286359,800.0
00:15,0.0,200.0,200.0,600.0,634.9671254695697,800.0
00:30,0.0,200.0,200.0,600.0,665.268751033299,800.0
00:45,0.0,200.0,200.0,600.0,633.2166098503178,800.0
01:00,0.0,200.0,200.0,600.0,652.7766555907218,800.0
01:15,0.0,200.0,200.0,600.0,646.0722919892663,800.0
01:30,0.0,200.0,200.0,600.0,631.418684100581,800.0
01:45,0.0,200.0,200.0,600.0,669.0941625559733,800.0
02:00,0.0,200.0,200.0,600.0,668.5540939514401,800.0
02:15,0.0,200.0,200.0,600.0,635.2004361701216,800.0
02:30,0.0,200.0,200.0,600.0,630.4310750919321,800.0
02:45,0.0,200.0,200.0,600.0,636.9386790605322,800.0
03:00,0.0,200.0,200.0,600.0,661.0483554830755,800.0
03:15,0.0,200.0,200.0,600.0,629.994879524144,800.0
03:30,0.0,200.0,200.0,600.0,630.4439644105696,800.0
03:45,0.0,200.0,200.0,600.0,658.5060762415933,800.0
04:00,0.0,200.0,200.0,600.0,642.6300493825638,800.0
04:15,0.0,200.0,200.0,600.0,628.9871343049663,800.0
04:30,0.0,200.0,200.0,600.0,627.9879412231915,800.0
04:45,0.0,200.0,200.0,600.0,677.7083143191977,800.0
05:00,0.0,200.0,200.0,600.0,656.4292960576462,800.0
05:15,0.0,200.0,200.0,600.0,625.6235456764002,800.0
05:30,0.0,200.0,200.0,600.0,621.3215241432397,800.0
05:45,0.0,200.0,200.0,600.0,619.5346374663616,800.0
06:00,0.0,200.0,200.0,600.0,620.7394642317471,800.0
06:15,0.0,200.0,200.0,600.0,636.8482103916821,800.0
06:30,0.0,200.0,200.0,600.0,642.8996045672834,800.0
06:45,0.0,200.0,200.0,600.0,615.4607676839471,800.0
07:00,0.0,200.0,200.0,600.0,717.6435394631476,800.0
07:15,0.0,200.0,200.0,600.0,677.8825263284391,800.0
07:30,0.0,200.0,200.0,600.0,719.3053221689884,800.0
07:45,0.0,200.0,200.0,600.0,773.1954505219261,800.0
08:00,0.0,200.0,200.0,600.0,576.2101307153905,800.0
08:15,0.0,200.0,200.0,600.0,577.3364206295505,800.0
08:30,0.0,200.0,200.0,600.0,622.4263458984963,800.0
08:45,0.0,200.0,200.0,600.0,613.264412954888,800.0
09:00,387.0493093626799,0.0,200.0,600.0,0.0,600.0
09:15,362.3841870401527,0.0,200.0,600.0,0.0,400.0
09:30,357.5428347801933,0.0,200.0,600.0,0.0,200.0
09:45,365.45562620268424,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,785.0923413663592,200.0
10:15,0.0,200.0,200.0,600.0,604.8141716895539,200.0
10:30,0.0,0.0,200.0,600.0,386.5204734470535,0.0
10:45,0.0,0.0,0.0,600.0,552.6714497462895,0.0
11:00,0.0,200.0,0.0,600.0,800.7643828991477,200.0
11:15,0.0,200.0,200.0,600.0,566.7323253708395,200.0
11:30,0.0,0.0,200.0,600.0,796.0953684222816,0.0
11:45,0.0,0.0,0.0,600.0,987.5914314431855,0.0
12:00,0.0,200.0,0.0,600.0,844.4648232006633,200.0
12:15,0.0,200.0,200.0,600.0,681.2708817018406,200.0
12:30,0.0,0.0,200.0,600.0,574.4490544037826,0.0
12:45,0.0,0.0,0.0,600.0,668.1809047381807,0.0
13:00,0.0,200.0,0.0,600.0,857.5947242817367,200.0
13:15,0.0,200.0,200.0,600.0,630.483235366813,200.0
13:30,0.0,200.0,200.0,600.0,623.6060443292622,200.0
13:45,0.0,200.0,200.0,600.0,662.5085142308938,200.0
14:00,0.0,0.0,200.0,600.0,447.3807889004514,0.0
14:15,0.0,0.0,0.0,600.0,649.3718682973765,0.0
14:30,0.0,0.0,0.0,600.0,687.8635788237785,0.0
14:45,0.0,200.0,0.0,600.0,840.7590656696636,200.0
15:00,0.0,0.0,200.0,600.0,397.17897611831415,0.0
15:15,0.0,200.0,0.0,600.0,806.4041268417802,200.0
15:30,0.0,200.0,200.0,600.0,618.8140489813389,200.0
15:45,0.0,200.0,200.0,600.0,590.3497643590763,200.0
16:00,598.7082731542265,200.0,200.0,600.0,0.0,200.0
16:15,643.7112010271578,200.0,200.0,600.0,0.0,200.0
16:30,695.2482520775573,0.0,200.0,600.0,0.0,0.0
16:45,957.1894877546356,200.0,0.0,600.0,0.0,200.0
17:00,815.3896617555334,200.0,200.0,600.0,0.0,200.0
17:15,879.4536461797775,200.0,200.0,600.0,0.0,200.0
17:30,758.8943839305043,200.0,200.0,600.0,0.0,200.0
17:45,863.5532270003941,200.0,200.0,600.0,0.0,200.0
18:00,712.699168643447,200.0,200.0,600.0,0.0,200.0
18:15,628.1814716983946,0.0,200.0,600.0,0.0,0.0
18:30,853.3439346886861,0.0,0.0,600.0,0.0,0.0
18:45,781.0688413934861,0.0,0.0,600.0,0.0,0.0
19:00,810.7836844968626,0.0,0.0,600.0,0.0,0.0
19:15,801.9070108117576,0.0,0.0,600.0,0.0,0.0
19:30,865.6191702710288,0.0,0.0,600.0,0.0,0.0
19:45,930.7042217772844,0.0,0.0,600.0,0.0,0.0
20:00,0.0,200.0,0.0,600.0,1160.696620769474,200.0
20:15,0.0,200.0,200.0,600.0,866.3491096411531,200.0
20:30,0.0,0.0,200.0,600.0,726.7094981522055,0.0
20:45,0.0,0.0,0.0,600.0,993.2082943175715,0.0
21:00,0.0,200.0,0.0,600.0,1190.0423571718954,200.0
21:15,0.0,200.0,200.0,600.0,1014.4730896622416,200.0
21:30,0.0,0.0,200.0,600.0,826.1476729431342,0.0
21:45,0.0,0.0,0.0,600.0,1079.939231400971,0.0
22:00,0.0,200.0,0.0,600.0,1400.9575199824708,200.0
22:15,0.0,0.0,200.0,600.0,1055.617536263259,0.0
22:30,0.0,0.0,0.0,600.0,975.1588380180035,0.0
22:45,0.0,0.0,0.0,600.0,818.6238672922436,0.0
23:00,0.0,200.0,0.0,600.0,961.2797447540258,200.0
23:15,0.0,0.0,200.0,600.0,528.3772156701439,0.0
23:30,0.0,0.0,0.0,600.0,742.7263917597686,0.0
23:45,0.0,0.0,0.0,600.0,750.5789248445047,0.0
