,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,200.0,200.0,600.0,632.397670028636,800.0
00:15,0.0,200.0,200.0,600.0,631.7671254695697,800.0
00:30,0.0,200.0,200.0,600.0,713.4687510332991,800.0
00:45,0.0,200.0,200.0,600.0,684.6166098503178,800.0
01:00,0.0,200.0,200.0,600.0,630.9766555907217,800.0
01:15,0.0,200.0,200.0,600.0,632.2722919892663,800.0
01:30,0.0,200.0,200.0,600.0,691.218684100581,800.0
01:45,0.0,200.0,200.0,600.0,728.4941625559734,800.0
02:00,0.0,200.0,200.0,600.0,708.2540939514402,800.0
02:15,0.0,200.0,200.0,600.0,632.3004361701217,800.0
02:30,0.0,200.0,200.0,600.0,632.031075091932,800.0
02:45,0.0,200.0,200.0,600.0,659.1386790605322,800.0
03:00,0.0,200.0,200.0,600.0,694.7483554830756,800.0
03:15,0.0,200.0,200.0,600.0,703.194879524144,800.0
03:30,0.0,200.0,200.0,600.0,699.1439644105697,800.0
03:45,0.0,200.0,200.0,600.0,666.0060762415933,800.0
04:00,0.0,200.0,200.0,600.0,639.6300493825638,800.0
04:15,0.0,200.0,200.0,600.0,630.1871343049662,800.0
04:30,0.0,200.0,200.0,600.0,690.8879412231914,800.0
04:45,0.0,200.0,200.0,600.0,661.9083143191978,800.0
05:00,0.0,200.0,200.0,600.0,627.4292960576462,800.0
05:15,0.0,200.0,200.0,600.0,664.9235456764003,800.0
05:30,0.0,200.0,200.0,600.0,709.4215241432396,800.0
05:45,0.0,200.0,200.0,600.0,621.4346374663616,800.0
06:00,0.0,200.0,200.0,600.0,669.9394642317471,800.0
06:15,0.0,200.0,200.0,600.0,628.748210391682,800.0
06:30,0.0,200.0,200.0,600.0,633.6996045672834,800.0
06:45,0.0,200.0,200.0,600.0,664.760767683947,800.0
07:00,0.0,200.0,200.0,600.0,641.1435394631476,800.0
07:15,0.0,200.0,200.0,600.0,635.8825263284391,800.0
07:30,0.0,200.0,200.0,600.0,572.6053221689883,800.0
07:45,0.0,200.0,200.0,600.0,602.3954505219261,800.0
08:00,0.0,200.0,200.0,600.0,645.3101307153905,800.0
08:15,0.0,200.0,200.0,600.0,652.0364206295505,800.0
08:30,0.0,200.0,200.0,600.0,632.7263458984963,800.0
08:45,0.0,200.0,200.0,600.0,554.164412954888,800.0
09:00,794.7493093626798,0.0,200.0,600.0,0.0,600.0
09:15,1150.6841870401527,0.0,200.0,600.0,0.0,400.0
09:30,417.74283478019333,0.0,200.0,600.0,0.0,200.0
09:45,438.35562620268433,0.0,200.0,600.0,0.0,0.0
10:00,0.0,200.0,0.0,600.0,915.8923413663592,200.0
10:15,0.0,200.0,200.0,600.0,646.6141716895538,200.0
10:30,0.0,0.0,200.0,600.0,686.1204734470534,0.0
10:45,0.0,0.0,0.0,600.0,1061.0714497462895,0.0
11:00,0.0,200.0,0.0,600.0,1807.1643828991478,200.0
11:15,0.0,200.0,200.0,600.0,1155.8323253708395,200.0
11:30,0.0,0.0,200.0,600.0,531.7953684222815,0.0
11:45,0.0,0.0,0.0,600.0,791.2914314431855,0.0
12:00,0.0,200.0,0.0,600.0,849.2648232006633,200.0
12:15,0.0,200.0,200.0,600.0,679.9708817018407,200.0
12:30,0.0,0.0,200.0,600.0,592.0490544037826,0.0
12:45,0.0,0.0,0.0,600.0,674.0809047381807,0.0
13:00,0.0,200.0,0.0,600.0,941.5947242817367,200.0
13:15,0.0,200.0,200.0,600.0,781.383235366813,200.0
13:30,0.0,200.0,200.0,600.0,723.7060443292622,200.0
13:45,0.0,200.0,200.0,600.0,1383.2085142308938,200.0
14:00,0.0,0.0,200.0,600.0,687.3807889004515,0.0
14:15,0.0,0.0,0.0,600.0,843.0718682973765,0.0
14:30,0.0,0.0,0.0,600.0,796.2635788237785,0.0
14:45,0.0,200.0,0.0,600.0,936.6590656696636,200.0
15:00,0.0,0.0,200.0,600.0,566.4789761183141,0.0
15:15,0.0,200.0,0.0,600.0,1043.7041268417802,200.0
15:30,0.0,200.0,200.0,600.0,1198.414048981339,200.0
15:45,0.0,200.0,200.0,600.0,1488.7497643590764,200.0
16:00,765.1082731542265,200.0,200.0,600.0,0.0,200.0
16:15,1200.0,200.0,200.0,600.0,83.21120102715804,200.0
16:30,1075.7482520775575,0.0,200.0,600.0,0.0,0.0
16:45,1200.0,200.0,0.0,600.0,297.1894877546356,200.0
17:00,1200.0,200.0,200.0,600.0,320.98966175553346,200.0
17:15,863.7536461797774,200.0,200.0,600.0,0.0,200.0
17:30,988.9943839305042,200.0,200.0,600.0,0.0,200.0
17:45,1200.0,200.0,200.0,0.0,358.5532270003944,200.0
18:00,1200.0,200.0,200.0,0.0,444.09916864344723,200.0
18:15,1200.0,0.0,200.0,600.0,167.68147169839472,0.0
18:30,1200.0,0.0,0.0,0.0,725.7439346886861,0.0
18:45,1200.0,0.0,0.0,600.0,141.66884139348622,0.0
19:00,879.1836844968626,0.0,0.0,600.0,0.0,0.0
19:15,912.4070108117576,0.0,0.0,600.0,0.0,0.0
19:30,951.1191702710287,0.0,0.0,600.0,0.0,0.0
19:45,841.6042217772845,0.0,0.0,600.0,0.0,0.0
20:00,0.0,200.0,0.0,600.0,968.8966207694741,200.0
20:15,0.0,200.0,200.0,600.0,766.349109641153,200.0
20:30,0.0,0.0,200.0,600.0,644.7094981522055,0.0
20:45,0.0,0.0,0.0,600.0,695.2082943175716,0.0
21:00,0.0,200.0,0.0,600.0,961.0423571718954,200.0
21:15,0.0,200.0,200.0,600.0,863.7730896622415,200.0
21:30,0.0,0.0,200.0,600.0,617.0476729431342,0.0
21:45,0.0,0.0,0.0,600.0,796.239231400971,0.0
22:00,0.0,200.0,0.0,600.0,1038.157519982471,200.0
22:15,0.0,0.0,200.0,600.0,622.8175362632592,0.0
22:30,0.0,0.0,0.0,600.0,774.8588380180036,0.0
22:45,0.0,0.0,0.0,600.0,630.0238672922437,0.0
23:00,0.0,200.0,0.0,600.0,831.4797447540258,200.0
23:15,0.0,0.0,200.0,600.0,449.9772156701439,0.0
23:30,0.0,0.0,0.0,600.0,654.0263917597687,0.0
23:45,0.0,0.0,0.0,600.0,644.1789248445048,0.0
